index,vehicle_no,d_t_1,d_t_2,r_date,date,latitude.1,location.1,longitude.1,company,distance,status,stop_time,avg_speed,previous_date,time_travelled,start_time,no_of_stop,big_no_of_stop,total_stop_time,time_to_complete,end_time
453,HR47C5778,2019-05-04 07:36:14+05:30,2019-05-04 07:39:04.790783+05:30,2019-05-04 07:36:30.943331+05:30,2019-05-04 07:36:14,30.693607330322266,"Jammu - Delhi Road, Alaur, Gobindgarh, Khanna, Punjab 141401, India",76.2417984008789,is_wheelseye,767.7446806673356,Moving,0 days 00:00:00.000000000,46.06468084004013,2019-05-04 07:35:14,0 days 00:37:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:32:08.000000000,2019-05-04 13:08:22
454,HR47C5778,2019-05-04 07:37:14+05:30,2019-05-04 07:39:05.914712+05:30,2019-05-04 07:37:27.497913+05:30,2019-05-04 07:37:14,30.68862724304199,"Jammu - Delhi Road, Bulepur Village, Khanna, Punjab 141401, India",76.25016021728516,is_wheelseye,972.9711501270782,Moving,0 days 00:00:00.000000000,58.37826900762468,2019-05-04 07:36:14,0 days 00:38:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:31:08.000000000,2019-05-04 13:08:22
455,HR47C5778,2019-05-04 07:38:14+05:30,2019-05-04 07:39:07.013527+05:30,2019-05-04 07:38:27.230006+05:30,2019-05-04 07:38:14,30.68391990661621,"Jammu - Delhi Road, Khanna, Punjab 141401, India",76.25812530517578,is_wheelseye,924.55122446898,Moving,0 days 00:00:00.000000000,55.47307346813879,2019-05-04 07:37:14,0 days 00:39:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:30:08.000000000,2019-05-04 13:08:22
456,HR47C5778,2019-05-04 07:39:14+05:30,2019-05-04 07:42:03.986231+05:30,2019-05-04 07:39:27.790581+05:30,2019-05-04 07:39:14,30.67910194396973,"Jammu - Delhi Road, Punjab 141401, India",76.26625061035156,is_wheelseye,944.1783365812494,Moving,0 days 00:00:00.000000000,56.65070019487497,2019-05-04 07:38:14,0 days 00:40:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:29:08.000000000,2019-05-04 13:08:22
457,HR47C5778,2019-05-04 07:40:24+05:30,2019-05-04 07:42:05.049961+05:30,2019-05-04 07:40:33.879828+05:30,2019-05-04 07:40:24,30.673418045043945,"Jammu - Delhi Road, Mandi Gobindgarh, Punjab 147301, India",76.27584075927734,is_wheelseye,1114.2706790131433,Moving,0 days 00:00:00.000000000,57.305349206390225,2019-05-04 07:39:14,0 days 00:42:03.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:27:58.000000000,2019-05-04 13:08:22
458,HR47C5778,2019-05-04 07:41:14+05:30,2019-05-04 07:42:06.081030+05:30,2019-05-04 07:41:25.541050+05:30,2019-05-04 07:41:14,30.66924095153809,"Ganesh Steel Industires, Service Rd, Nasrali, Mandi Gobindgarh, Punjab 147301, India",76.28292846679688,is_wheelseye,822.0623150121872,Moving,0 days 00:00:00.000000000,59.188486680877475,2019-05-04 07:40:24,0 days 00:42:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:27:08.000000000,2019-05-04 13:08:22
459,HR47C5778,2019-05-04 07:42:24+05:30,2019-05-04 07:45:06.019384+05:30,2019-05-04 07:42:33.354680+05:30,2019-05-04 07:42:24,30.663578033447266,"Service Rd, Mandi Gobindgarh, Punjab 147301, India",76.29258728027344,is_wheelseye,1118.4732851420881,Moving,0 days 00:00:00.000000000,57.52148323587882,2019-05-04 07:41:14,0 days 00:44:03.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:25:58.000000000,2019-05-04 13:08:22
460,HR47C5778,2019-05-04 07:43:14+05:30,2019-05-04 07:45:07.553588+05:30,2019-05-04 07:43:29.994852+05:30,2019-05-04 07:43:14,30.65944480895996,"Dharam Mill Rd, Mandi Gobindgarh, Punjab 147301, India",76.29943084716797,is_wheelseye,800.0983595725656,Moving,0 days 00:00:00.000000000,57.60708188922472,2019-05-04 07:42:24,0 days 00:44:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:25:08.000000000,2019-05-04 13:08:22
461,HR47C5778,2019-05-04 07:44:14+05:30,2019-05-04 07:45:08.684197+05:30,2019-05-04 07:44:30.306268+05:30,2019-05-04 07:44:14,30.65483665466309,"Jammu - Delhi Road, Punjab 147301, India",76.30718231201172,is_wheelseye,901.6344860876376,Moving,0 days 00:00:00.000000000,54.098069165258245,2019-05-04 07:43:14,0 days 00:45:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:24:08.000000000,2019-05-04 13:08:22
462,HR47C5778,2019-05-04 07:45:14+05:30,2019-05-04 07:48:05.306664+05:30,2019-05-04 07:45:27.084920+05:30,2019-05-04 07:45:14,30.649999618530273,"Jammu - Delhi Road, Punjab 147301, India",76.31529235839844,is_wheelseye,944.3627340646684,Moving,0 days 00:00:00.000000000,56.6617640438801,2019-05-04 07:44:14,0 days 00:46:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:23:08.000000000,2019-05-04 13:08:22
463,HR47C5778,2019-05-04 07:46:14+05:30,2019-05-04 07:48:06.504740+05:30,2019-05-04 07:46:25.284729+05:30,2019-05-04 07:46:14,30.64524078369141,"Jammu - Delhi Road, Punjab 147301, India",76.32328033447266,is_wheelseye,929.8398081585741,Moving,0 days 00:00:00.000000000,55.79038848951443,2019-05-04 07:45:14,0 days 00:47:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:22:08.000000000,2019-05-04 13:08:22
464,HR47C5778,2019-05-04 07:47:14+05:30,2019-05-04 07:48:07.687623+05:30,2019-05-04 07:47:25.119499+05:30,2019-05-04 07:47:14,30.640560150146484,"Jammu - Delhi Road, Punjab 140406, India",76.33132934570312,is_wheelseye,929.8279851976226,Moving,0 days 00:00:00.000000000,55.789679111857346,2019-05-04 07:46:14,0 days 00:48:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:21:08.000000000,2019-05-04 13:08:22
465,HR47C5778,2019-05-04 07:48:24+05:30,2019-05-04 07:51:04.868320+05:30,2019-05-04 07:48:32.338091+05:30,2019-05-04 07:48:24,30.635099411010746,"Jammu - Delhi Road, Punjab 140406, India",76.34061431884766,is_wheelseye,1076.4573330445785,Moving,0 days 00:00:00.000000000,55.36066284229261,2019-05-04 07:47:14,0 days 00:50:03.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:19:58.000000000,2019-05-04 13:08:22
466,HR47C5778,2019-05-04 07:49:14+05:30,2019-05-04 07:51:06.007115+05:30,2019-05-04 07:49:28.789185+05:30,2019-05-04 07:49:14,30.63115882873535,"Jammu - Delhi Road, Arain Majra, Punjab 140406, India",76.34727478027344,is_wheelseye,773.6699425790947,Moving,0 days 00:00:00.000000000,55.70423586569481,2019-05-04 07:48:24,0 days 00:50:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:19:08.000000000,2019-05-04 13:08:22
467,HR47C5778,2019-05-04 07:50:14+05:30,2019-05-04 07:51:07.121769+05:30,2019-05-04 07:50:30.679794+05:30,2019-05-04 07:50:14,30.62642478942871,"Khanpur Rd, Narainpur Urf Shekhupur, Punjab 140406, India",76.35513305664062,is_wheelseye,918.174154515575,Moving,0 days 00:00:00.000000000,55.0904492709345,2019-05-04 07:49:14,0 days 00:51:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:18:08.000000000,2019-05-04 13:08:22
468,HR47C5778,2019-05-04 07:51:14+05:30,2019-05-04 07:54:06.319377+05:30,2019-05-04 07:51:26.465156+05:30,2019-05-04 07:51:14,30.62148094177246,"Jammu - Delhi Road, Tarkhan Majra, Punjab 140406, India",76.3635025024414,is_wheelseye,971.755074115958,Moving,0 days 00:00:00.000000000,58.305304446957464,2019-05-04 07:50:14,0 days 00:52:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:17:08.000000000,2019-05-04 13:08:22
469,HR47C5778,2019-05-04 07:52:14+05:30,2019-05-04 07:54:04.403740+05:30,2019-05-04 07:52:27.946707+05:30,2019-05-04 07:52:14,30.616783142089844,"Jammu - Delhi Road, Ward No. 13, Guru Ramdas Nagar, Sirhind, Punjab 140406, India",76.3714599609375,is_wheelseye,923.783346388987,Moving,0 days 00:00:00.000000000,55.42700078333922,2019-05-04 07:51:14,0 days 00:53:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:16:08.000000000,2019-05-04 13:08:22
